"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"17",0.570655072746617,0.91927506274269,-0.219306273818537,0.793580488129265,-0.592764174074008,-0.186744254830227,-0.0468441711068413,-0.00854549380860131
"18",0.800346443649456,0.718569625348855,0.118632347266442,-0.105485576342159,0.0115040633403897,-0.119385466714033,0.00436469309891602,0.163986707616331
"19",0.949146378957019,0.649105261193524,0.368690548923814,-0.325907139545661,0.114195804136365,-0.157087736645668,-0.13241113799533,-0.110782713158016
"20",1.00601057720502,0.628276517222111,0.269294831364976,-0.393525353233187,-0.0301664896714423,-0.0547870122044514,-0.133686305120683,-0.0201053508807259
"21",0.702865723942531,0.588942976537035,0.170995625487276,-0.150825968690968,-0.277298098804043,-0.0820206516214205,-0.144573424536109,-0.10075520546747
"22",1.00187643678299,0.818863797247059,0.0362224279446364,-0.0772410867884012,-0.135614982554905,-0.096927298643676,-0.0924387336706929,-0.0292319680503458
"23",-2.0515333465696,-5.96168381171833,1.50478036924756,1.03962566245418,0.0279635282131565,-0.260443079205537,0.109718944051885,-0.00168951443520282
"24",0.453976205732645,-1.08484454116488,0.224084090624542,-0.565722647570994,0.0952078996119948,-0.0911666752222606,-0.0847302049672664,-0.0520431671190607
"25",0.925963901256002,-0.839171243246516,-0.8159867972566,0.0734842313594781,1.1399952163156,0.363524666625645,-0.063620464430645,0.00406450814186333
"26",0.929460242629015,-0.108572489084875,-0.736828824266142,0.194182388038752,0.61917871468467,0.21029905197118,-0.0644767586588756,-0.00262497435609305
"27",-0.0191691248723344,0.406291941927209,-1.07051730913985,2.0686425124179,-0.644574274262466,-0.0872729299583382,0.0311537442680512,0.0351675320191732
"28",-0.716384341726192,0.752180139094969,0.294817846726789,0.0285342033278201,-0.385072800816004,0.554346881335281,0.307971317642375,0.0678290740685274
"29",0.825160648384386,0.676742718312755,0.243863583572693,0.0180718276877142,-0.14178819216236,-0.0982343044873131,0.0618803701883088,-0.0654389126726979
"30",-12.1752173904616,1.78009732886183,-0.358153016988368,-0.0345186857733217,0.377863676697548,0.019852936820919,-0.115580351556741,-0.0817895638463004
"31",-1.24204227960685,0.902449348856536,0.276662674683006,-0.531284674114845,0.650927873635258,-1.21112167660126,0.308698278345274,0.175472650174247
"32",0.558455497428645,0.637575593998328,0.289133366021513,0.211635663315263,-0.235985754791195,-0.0866268790718832,0.328890339052919,-0.126462644549345
"33",0.714203935237185,0.454080848055097,0.00118717476794294,-0.0202063319575538,0.166881112663192,-3.58600552926996e-05,0.127796073999096,0.0722810777775423
"34",0.883100140909116,0.283158557108854,0.187244232151838,0.0592935371373535,0.149927015044818,-0.0327272885952315,-0.0787204996497722,-0.0213245437977532
"35",0.81672707469621,-0.441773816546296,-0.293913010865236,-0.127946605129145,0.997977615655577,0.204812353953955,0.0213554497339359,0.192280192919242
"36",0.790407531685272,-0.0864200517263417,-0.630801072430263,0.419449369790635,0.457255069082559,0.154951636817596,-0.049662399608623,-0.000103383413534872
"37",1.1946192437981,0.774298442778024,0.149665178004519,-0.464499115315359,0.0677334327547241,-0.0572039658991233,-0.114295850618098,-0.0380282395604785
"38",-0.356340350616928,-3.00828165671778,-0.105278613886619,0.0123245323545177,0.335586089311032,0.0218308896099172,-0.0201179679968821,-0.012244119592371
